,source,destination,value
1318,problem,problem,1
1319,problem,problem,1
1320,problem,problem,1
1321,problem,navigation,1
1322,navigation,navigation,1
1323,navigation,navigation,1
1324,navigation,navigation,1
1325,enrollment,enrollment,1
1326,enrollment,navigation,1
1327,navigation,navigation,1
1328,navigation,navigation,1
1329,navigation,navigation,1
1330,navigation,navigation,1
1331,navigation,navigation,1
1332,navigation,navigation,1
1333,navigation,navigation,1
1334,navigation,navigation,1
1335,navigation,navigation,1
1336,navigation,navigation,1
1337,navigation,navigation,1
1338,navigation,navigation,1
1339,navigation,navigation,1
1340,navigation,navigation,1
1341,navigation,navigation,1
1342,navigation,problem,1
1343,problem,problem,1
1344,problem,problem,1
1345,problem,problem,1
1346,problem,navigation,1
1347,navigation,navigation,1
1348,navigation,navigation,1
1349,navigation,navigation,1
1350,navigation,problem,1
1351,problem,problem,1
1352,problem,problem,1
1353,problem,problem,1
1354,problem,navigation,1
1355,navigation,navigation,1
1356,navigation,problem,1
1357,problem,problem,1
1358,problem,problem,1
1359,problem,problem,1
1360,problem,problem,1
1361,problem,problem,1
1362,problem,problem,1
1363,problem,problem,1
1364,problem,problem,1
1365,problem,problem,1
1366,problem,problem,1
1367,problem,problem,1
1368,problem,problem,1
1369,problem,problem,1
1370,problem,problem,1
1371,problem,problem,1
1372,problem,problem,1
1373,problem,problem,1
1374,problem,problem,1
1375,problem,problem,1
1376,problem,navigation,1
1377,navigation,navigation,1
1378,navigation,problem,1
1379,problem,problem,1
1380,problem,problem,1
1381,problem,problem,1
1382,problem,problem,1
1383,problem,problem,1
1384,problem,problem,1
1385,problem,problem,1
1386,problem,problem,1
1387,problem,problem,1
1388,problem,problem,1
1389,problem,problem,1
1390,problem,problem,1
1391,problem,problem,1
1392,problem,problem,1
1393,problem,problem,1
1394,problem,problem,1
1395,problem,problem,1
1396,problem,problem,1
1397,problem,problem,1
1398,problem,navigation,1
1399,navigation,navigation,1
1400,navigation,problem,1
1401,problem,problem,1
1402,problem,problem,1
1403,problem,problem,1
1404,problem,problem,1
1405,problem,problem,1
1406,problem,problem,1
1407,problem,problem,1
1408,problem,problem,1
1409,problem,problem,1
1410,problem,problem,1
1411,problem,problem,1
1412,problem,navigation,1
1413,navigation,navigation,1
1414,navigation,navigation,1
1415,navigation,navigation,1
1416,navigation,problem,1
1417,problem,problem,1
1418,problem,problem,1
1419,problem,problem,1
1420,problem,navigation,1
1421,navigation,navigation,1
1422,navigation,navigation,1
1423,navigation,navigation,1
1424,navigation,navigation,1
1425,navigation,navigation,1
1426,navigation,problem,1
1427,problem,problem,1
1428,problem,problem,1
1429,problem,problem,1
1430,problem,navigation,1
1431,navigation,navigation,1
1432,enrollment,enrollment,1
1433,enrollment,navigation,1
1434,navigation,navigation,1
1435,navigation,problem,1
1436,problem,problem,1
1437,problem,problem,1
1438,problem,problem,1
1439,problem,problem,1
1440,problem,problem,1
1441,problem,navigation,1
1442,navigation,navigation,1
1443,navigation,navigation,1
1444,navigation,navigation,1
1445,navigation,navigation,1
1446,navigation,navigation,1
1447,navigation,problem,1
1448,problem,problem,1
1449,problem,problem,1
1450,problem,problem,1
1451,problem,problem,1
1452,problem,problem,1
1453,problem,navigation,1
1454,navigation,navigation,1
1455,navigation,problem,1
1456,problem,problem,1
1457,problem,problem,1
1458,problem,problem,1
1459,problem,problem,1
1460,problem,problem,1
1461,problem,problem,1
1462,problem,problem,1
1463,problem,problem,1
1464,problem,problem,1
1465,problem,problem,1
1466,problem,problem,1
1467,problem,problem,1
1468,problem,problem,1
1469,problem,problem,1
1470,problem,problem,1
1471,problem,problem,1
1472,problem,problem,1
1473,problem,problem,1
1474,problem,problem,1
1475,problem,problem,1
1476,problem,problem,1
1477,problem,problem,1
1478,problem,problem,1
1479,problem,problem,1
1480,problem,problem,1
1481,problem,problem,1
1482,problem,problem,1
1483,problem,problem,1
1484,problem,problem,1
1485,problem,navigation,1
1486,navigation,navigation,1
1487,navigation,problem,1
1488,problem,problem,1
1489,problem,problem,1
1490,problem,problem,1
1491,problem,problem,1
1492,problem,problem,1
1493,problem,problem,1
1494,problem,problem,1
1495,problem,problem,1
1496,problem,problem,1
1497,problem,problem,1
1498,problem,problem,1
1499,problem,problem,1
1500,problem,problem,1
1501,problem,problem,1
1502,problem,problem,1
1503,problem,navigation,1
1504,navigation,navigation,1
1505,navigation,problem,1
1506,problem,problem,1
1507,problem,problem,1
1508,problem,problem,1
1509,problem,navigation,1
1510,navigation,navigation,1
1511,navigation,problem,1
1512,problem,problem,1
1513,problem,problem,1
1514,problem,problem,1
1515,problem,problem,1
1516,problem,problem,1
1517,problem,problem,1
1518,problem,problem,1
1519,problem,problem,1
1520,problem,problem,1
1521,problem,problem,1
1522,problem,problem,1
1523,problem,problem,1
1524,problem,problem,1
1525,problem,problem,1
1526,problem,problem,1
1527,problem,problem,1
1528,problem,problem,1
1529,problem,problem,1
1530,problem,problem,1
1531,problem,problem,1
1532,problem,problem,1
1533,problem,problem,1
1534,problem,problem,1
1535,problem,problem,1
1536,problem,problem,1
1537,problem,navigation,1
1538,navigation,navigation,1
1539,navigation,problem,1
1540,problem,problem,1
1541,problem,problem,1
1542,problem,problem,1
1543,problem,problem,1
1544,problem,problem,1
1545,problem,problem,1
1546,problem,problem,1
1547,problem,problem,1
1548,problem,problem,1
1549,problem,problem,1
1550,problem,problem,1
1551,problem,problem,1
1552,problem,problem,1
1553,problem,problem,1
1554,problem,problem,1
1555,problem,problem,1
1556,problem,problem,1
1557,problem,problem,1
1558,problem,problem,1
1559,problem,navigation,1
1560,navigation,navigation,1
1561,navigation,problem,1
1562,problem,problem,1
1563,problem,problem,1
1564,problem,problem,1
1565,problem,problem,1
1566,problem,problem,1
1567,problem,problem,1
1568,problem,problem,1
1569,problem,problem,1
1570,problem,problem,1
1571,problem,problem,1
1572,problem,problem,1
1573,problem,problem,1
1574,problem,problem,1
1575,problem,problem,1
1576,problem,problem,1
1577,problem,problem,1
1578,problem,problem,1
1579,problem,problem,1
1580,problem,problem,1
1581,problem,problem,1
1582,problem,problem,1
1583,problem,problem,1
1584,problem,problem,1
1585,problem,problem,1
1586,problem,problem,1
1587,problem,problem,1
1588,problem,problem,1
1589,problem,problem,1
1590,problem,problem,1
1591,problem,problem,1
1592,problem,problem,1
1593,problem,navigation,1
1594,navigation,navigation,1
1595,navigation,navigation,1
1596,navigation,navigation,1
1597,enrollment,enrollment,1
1598,enrollment,navigation,1
1599,navigation,navigation,1
1600,navigation,problem,1
1601,problem,problem,1
1602,problem,problem,1
1603,problem,problem,1
1604,problem,problem,1
1605,problem,problem,1
1606,problem,problem,1
1607,problem,problem,1
1608,problem,problem,1
1609,problem,problem,1
1610,problem,problem,1
1611,problem,problem,1
1612,problem,problem,1
1613,problem,problem,1
1614,problem,problem,1
1615,problem,problem,1
1616,problem,problem,1
1617,problem,problem,1
1618,problem,problem,1
1619,problem,problem,1
1620,problem,problem,1
1621,problem,problem,1
1622,problem,problem,1
1623,problem,problem,1
1624,problem,problem,1
1625,problem,problem,1
1626,problem,problem,1
1627,problem,problem,1
1628,problem,problem,1
1629,problem,problem,1
1630,problem,problem,1
1631,problem,problem,1
1632,problem,problem,1
1633,problem,problem,1
1634,problem,problem,1
1635,problem,problem,1
1636,problem,problem,1
1637,problem,problem,1
1638,problem,problem,1
1639,problem,problem,1
1640,problem,problem,1
1641,problem,problem,1
1642,problem,problem,1
1643,problem,problem,1
1644,problem,problem,1
1645,problem,problem,1
1646,problem,problem,1
1647,problem,problem,1
1648,problem,navigation,1
1649,navigation,navigation,1
1650,navigation,problem,1
1651,problem,problem,1
1652,problem,problem,1
1653,problem,problem,1
1654,problem,problem,1
1655,problem,problem,1
1656,problem,problem,1
1657,problem,problem,1
1658,problem,problem,1
1659,problem,problem,1
1660,problem,problem,1
1661,problem,problem,1
1662,problem,problem,1
1663,problem,problem,1
1664,problem,problem,1
1665,problem,problem,1
1666,problem,problem,1
1667,problem,problem,1
1668,problem,problem,1
1669,problem,problem,1
1670,problem,problem,1
1671,problem,problem,1
1672,problem,problem,1
1673,problem,problem,1
1674,problem,problem,1
1675,problem,problem,1
1676,problem,problem,1
1677,problem,problem,1
1678,problem,problem,1
1679,problem,problem,1
1680,problem,problem,1
1681,problem,problem,1
1682,problem,problem,1
1683,problem,problem,1
1684,problem,problem,1
1685,problem,problem,1
1686,problem,problem,1
1687,problem,problem,1
1688,problem,problem,1
1689,problem,problem,1
1690,problem,problem,1
1691,problem,problem,1
1692,problem,problem,1
1693,problem,problem,1
1694,problem,problem,1
1695,problem,problem,1
1696,problem,problem,1
1697,problem,problem,1
1698,problem,problem,1
1699,problem,problem,1
1700,problem,problem,1
1701,problem,problem,1
1702,problem,problem,1
1703,problem,problem,1
1704,problem,problem,1
1705,problem,problem,1
1706,problem,problem,1
1707,problem,problem,1
1708,problem,problem,1
1709,problem,problem,1
1710,problem,problem,1
1711,problem,problem,1
1712,problem,problem,1
1713,problem,problem,1
1714,problem,navigation,1
1715,navigation,navigation,1
1716,navigation,problem,1
1717,problem,problem,1
1718,problem,problem,1
1719,problem,problem,1
1720,problem,problem,1
1721,problem,problem,1
1722,problem,problem,1
1723,problem,problem,1
1724,problem,problem,1
1725,problem,problem,1
1726,problem,problem,1
1727,problem,problem,1
1728,problem,problem,1
1729,problem,problem,1
1730,problem,problem,1
1731,problem,problem,1
1732,problem,problem,1
1733,problem,problem,1
1734,problem,problem,1
1735,problem,problem,1
1736,problem,problem,1
1737,problem,problem,1
1738,problem,problem,1
1739,problem,problem,1
1740,problem,problem,1
1741,problem,problem,1
1742,problem,problem,1
1743,problem,problem,1
1744,problem,problem,1
1745,problem,problem,1
1746,problem,problem,1
1747,problem,problem,1
1748,problem,navigation,1
1749,navigation,navigation,1
1750,navigation,problem,1
1751,problem,problem,1
1752,problem,problem,1
1753,problem,problem,1
1754,problem,problem,1
1755,problem,problem,1
1756,problem,navigation,1
1757,navigation,navigation,1
1758,navigation,problem,1
1759,problem,problem,1
1760,problem,problem,1
1761,problem,problem,1
1762,problem,problem,1
1763,problem,problem,1
1764,problem,problem,1
1765,problem,problem,1
1766,problem,navigation,1
1767,navigation,navigation,1
1768,navigation,problem,1
1769,problem,problem,1
1770,problem,problem,1
1771,problem,problem,1
1772,problem,problem,1
1773,problem,problem,1
1774,problem,problem,1
1775,problem,problem,1
1776,problem,problem,1
1777,problem,problem,1
1778,problem,problem,1
1779,problem,problem,1
1780,problem,problem,1
1781,problem,problem,1
1782,problem,problem,1
1783,problem,problem,1
1784,problem,problem,1
1785,problem,problem,1
1786,problem,problem,1
1787,problem,problem,1
1788,problem,problem,1
1789,problem,problem,1
1790,problem,problem,1
1791,problem,problem,1
1792,problem,problem,1
1793,problem,problem,1
1794,problem,problem,1
1795,problem,problem,1
1796,problem,problem,1
1797,problem,problem,1
1798,problem,problem,1
1799,problem,problem,1
1800,problem,problem,1
1801,problem,problem,1
1802,problem,problem,1
1803,problem,problem,1
1804,problem,navigation,1
1805,navigation,navigation,1
1806,navigation,problem,1
1807,problem,problem,1
1808,problem,problem,1
1809,problem,problem,1
1810,problem,problem,1
1811,problem,problem,1
1812,problem,navigation,1
1813,navigation,navigation,1
1814,navigation,problem,1
1815,problem,problem,1
1816,problem,problem,1
1817,problem,problem,1
1818,problem,problem,1
1819,problem,problem,1
1820,problem,problem,1
1821,problem,problem,1
1822,problem,navigation,1
1823,navigation,navigation,1
1824,navigation,problem,1
1825,problem,problem,1
1826,problem,problem,1
1827,problem,problem,1
1828,problem,navigation,1
1829,navigation,navigation,1
1830,navigation,navigation,1
1831,navigation,navigation,1
1832,navigation,navigation,1
1833,navigation,navigation,1
1834,navigation,navigation,1
1835,navigation,navigation,1
1836,enrollment,enrollment,1
1837,enrollment,navigation,1
1838,navigation,navigation,1
1839,navigation,navigation,1
1840,navigation,navigation,1
1841,navigation,navigation,1
1842,navigation,navigation,1
1843,navigation,navigation,1
1844,navigation,navigation,1
1845,navigation,navigation,1
1846,navigation,navigation,1
1847,navigation,problem,1
1848,problem,problem,1
1849,problem,problem,1
1850,problem,problem,1
1851,problem,problem,1
1852,problem,problem,1
1853,problem,problem,1
1854,problem,problem,1
1855,problem,problem,1
1856,problem,problem,1
1857,problem,problem,1
1858,problem,problem,1
1859,problem,problem,1
1860,problem,problem,1
1861,problem,problem,1
1862,problem,problem,1
1863,problem,problem,1
1864,problem,problem,1
1865,problem,problem,1
1866,problem,problem,1
1867,problem,problem,1
1868,problem,problem,1
1869,problem,problem,1
1870,problem,problem,1
1871,problem,problem,1
1872,problem,problem,1
1873,problem,problem,1
1874,problem,problem,1
1875,problem,problem,1
1876,problem,problem,1
1877,problem,problem,1
1878,problem,problem,1
1879,problem,problem,1
1880,problem,problem,1
1881,problem,problem,1
1882,problem,problem,1
1883,problem,problem,1
1884,problem,problem,1
1885,problem,problem,1
1886,problem,problem,1
1887,problem,problem,1
1888,problem,problem,1
1889,problem,problem,1
1890,problem,problem,1
1891,problem,problem,1
1892,problem,problem,1
1893,problem,problem,1
1894,problem,problem,1
1895,problem,navigation,1
1896,navigation,navigation,1
1897,navigation,problem,1
1898,problem,problem,1
1899,problem,problem,1
1900,problem,problem,1
1901,problem,problem,1
1902,problem,problem,1
1903,problem,problem,1
1904,problem,problem,1
1905,problem,problem,1
1906,problem,problem,1
1907,problem,problem,1
1908,problem,problem,1
1909,problem,problem,1
1910,problem,problem,1
1911,problem,problem,1
1912,problem,problem,1
1913,problem,problem,1
1914,problem,problem,1
1915,problem,problem,1
1916,problem,problem,1
1917,problem,problem,1
1918,problem,problem,1
1919,problem,problem,1
1920,problem,problem,1
1921,problem,problem,1
