,source,target,value
7003,problem,problem,1
7004,problem,problem,1
7005,problem,problem,1
7006,problem,problem,1
7007,problem,navigation,1
7008,navigation,problem,1
7009,problem,problem,1
7010,problem,problem,1
7011,problem,problem,1
7012,problem,problem,1
7013,problem,problem,1
7014,problem,problem,1
7015,problem,problem,1
7016,problem,problem,1
7017,problem,problem,1
7018,problem,problem,1
7019,problem,problem,1
7020,problem,problem,1
7021,problem,problem,1
7022,problem,navigation,1
7023,navigation,problem,1
7024,problem,problem,1
7025,problem,problem,1
7026,problem,problem,1
7027,problem,navigation,1
7028,navigation,problem,1
7029,problem,problem,1
7030,problem,problem,1
7031,problem,problem,1
7032,problem,problem,1
7033,problem,problem,1
7034,problem,problem,1
7035,problem,problem,1
7036,problem,problem,1
7037,problem,problem,1
7038,problem,problem,1
7039,problem,problem,1
7040,problem,problem,1
7041,problem,problem,1
7042,problem,problem,1
7043,problem,problem,1
7044,problem,problem,1
7045,problem,problem,1
7046,problem,problem,1
7047,problem,problem,1
7048,problem,problem,1
7049,problem,problem,1
7050,problem,problem,1
7051,problem,problem,1
7052,problem,problem,1
7053,problem,problem,1
7054,problem,problem,1
7055,problem,navigation,1
7056,navigation,problem,1
7057,problem,problem,1
7058,problem,problem,1
7059,problem,problem,1
7060,problem,problem,1
7061,problem,problem,1
7062,problem,problem,1
7063,problem,problem,1
7064,problem,problem,1
7065,problem,problem,1
7066,problem,problem,1
7067,problem,problem,1
7068,problem,problem,1
7069,problem,problem,1
7070,problem,problem,1
7071,problem,problem,1
7072,problem,problem,1
7073,problem,navigation,1
7074,navigation,problem,1
7075,problem,problem,1
7076,problem,problem,1
7077,problem,problem,1
7078,problem,problem,1
7079,problem,problem,1
7080,problem,problem,1
7081,problem,problem,1
7082,problem,problem,1
7083,problem,navigation,1
7084,navigation,navigation,1
7085,enrollment,navigation,1
7086,navigation,navigation,1
7087,navigation,navigation,1
7088,navigation,navigation,1
7089,navigation,navigation,1
7090,navigation,navigation,1
7091,navigation,problem,1
7092,problem,problem,1
7093,problem,problem,1
7094,problem,problem,1
7095,problem,problem,1
7096,problem,problem,1
7097,problem,problem,1
7098,problem,problem,1
7099,problem,problem,1
7100,problem,problem,1
7101,problem,navigation,1
7102,navigation,problem,1
7103,problem,problem,1
7104,problem,problem,1
7105,problem,problem,1
7106,problem,problem,1
7107,problem,problem,1
7108,problem,problem,1
7109,problem,problem,1
7110,problem,problem,1
7111,problem,problem,1
7112,problem,problem,1
7113,problem,problem,1
7114,problem,problem,1
7115,problem,problem,1
7116,problem,problem,1
7117,problem,navigation,1
7118,navigation,problem,1
7119,problem,problem,1
7120,problem,problem,1
7121,problem,problem,1
7122,problem,problem,1
7123,problem,problem,1
7124,problem,problem,1
7125,problem,problem,1
7126,problem,problem,1
7127,problem,problem,1
7128,problem,problem,1
7129,problem,problem,1
7130,problem,problem,1
7131,problem,problem,1
7132,problem,problem,1
7133,problem,problem,1
7134,problem,problem,1
7135,problem,problem,1
7136,problem,problem,1
7137,problem,problem,1
7138,problem,problem,1
7139,problem,navigation,1
7140,navigation,problem,1
7141,problem,problem,1
7142,problem,problem,1
7143,problem,problem,1
7144,problem,problem,1
7145,problem,problem,1
7146,problem,problem,1
7147,problem,problem,1
7148,problem,problem,1
7149,problem,problem,1
7150,problem,problem,1
7151,problem,problem,1
7152,problem,navigation,1
7153,navigation,problem,1
7154,problem,problem,1
7155,problem,problem,1
7156,problem,problem,1
7157,problem,problem,1
7158,problem,problem,1
7159,problem,problem,1
7160,problem,problem,1
7161,problem,problem,1
7162,problem,problem,1
7163,problem,navigation,1
7164,navigation,problem,1
7165,problem,problem,1
7166,problem,navigation,1
7167,navigation,problem,1
7168,problem,problem,1
7169,problem,problem,1
7170,problem,problem,1
7171,problem,navigation,1
7172,navigation,problem,1
7173,problem,problem,1
7174,problem,problem,1
7175,problem,problem,1
7176,problem,problem,1
7177,problem,problem,1
7178,problem,problem,1
7179,problem,problem,1
7180,problem,problem,1
7181,problem,navigation,1
7182,navigation,problem,1
7183,problem,problem,1
7184,problem,problem,1
7185,problem,problem,1
7186,problem,problem,1
7187,problem,problem,1
7188,problem,problem,1
7189,problem,problem,1
7190,problem,problem,1
7191,problem,problem,1
7192,problem,problem,1
7193,problem,problem,1
7194,problem,navigation,1
7195,navigation,navigation,1
7196,navigation,problem,1
7197,problem,problem,1
7198,problem,problem,1
7199,problem,problem,1
7200,problem,problem,1
7201,problem,problem,1
7202,problem,problem,1
7203,problem,problem,1
7204,problem,problem,1
7205,problem,navigation,1
7206,navigation,problem,1
7207,problem,problem,1
7208,problem,problem,1
7209,problem,problem,1
7210,problem,navigation,1
7211,navigation,problem,1
7212,problem,problem,1
7213,problem,problem,1
7214,problem,problem,1
7215,problem,problem,1
7216,problem,problem,1
7217,problem,problem,1
7218,problem,problem,1
7219,problem,problem,1
7220,problem,problem,1
7221,problem,problem,1
7222,problem,problem,1
7223,problem,problem,1
7224,problem,problem,1
7225,problem,problem,1
7226,problem,problem,1
7227,problem,problem,1
7228,problem,problem,1
7229,problem,navigation,1
7230,navigation,problem,1
7231,problem,problem,1
7232,problem,problem,1
7233,problem,navigation,1
7234,navigation,problem,1
7235,problem,problem,1
7236,problem,problem,1
7237,problem,problem,1
7238,problem,navigation,1
7239,navigation,problem,1
7240,problem,problem,1
7241,problem,problem,1
7242,problem,problem,1
7243,problem,problem,1
7244,problem,problem,1
7245,problem,problem,1
7246,problem,problem,1
7247,problem,problem,1
7248,problem,navigation,1
7249,navigation,problem,1
7250,problem,problem,1
7251,problem,problem,1
7252,problem,problem,1
7253,problem,navigation,1
7254,navigation,navigation,1
7255,navigation,navigation,1
7256,navigation,problem,1
7257,problem,problem,1
7258,problem,problem,1
7259,problem,problem,1
7260,problem,problem,1
7261,problem,problem,1
7262,problem,problem,1
7263,problem,problem,1
7264,problem,problem,1
7265,problem,problem,1
7266,problem,problem,1
7267,problem,problem,1
7268,problem,problem,1
7269,problem,navigation,1
7270,navigation,problem,1
7271,problem,problem,1
7272,problem,navigation,1
7273,navigation,navigation,1
7274,navigation,problem,1
7275,problem,problem,1
7276,problem,problem,1
7277,problem,problem,1
7278,problem,navigation,1
7279,navigation,problem,1
7280,problem,problem,1
7281,problem,problem,1
7282,problem,problem,1
7283,problem,navigation,1
7284,navigation,problem,1
7285,problem,problem,1
7286,problem,problem,1
7287,problem,problem,1
7288,problem,problem,1
7289,problem,navigation,1
7290,enrollment,navigation,1
7291,navigation,navigation,1
7292,navigation,navigation,1
7293,navigation,navigation,1
7294,navigation,navigation,1
7295,navigation,navigation,1
7296,navigation,navigation,1
7297,navigation,navigation,1
7298,navigation,navigation,1
7299,navigation,navigation,1
7300,navigation,navigation,1
7301,navigation,navigation,1
7302,navigation,navigation,1
7303,navigation,navigation,1
7304,navigation,navigation,1
7305,navigation,navigation,1
7306,navigation,navigation,1
7307,navigation,navigation,1
7308,navigation,navigation,1
7309,navigation,navigation,1
7310,navigation,navigation,1
7311,navigation,navigation,1
7312,navigation,problem,1
7313,problem,problem,1
7314,problem,problem,1
7315,problem,problem,1
7316,problem,problem,1
7317,problem,problem,1
7318,problem,problem,1
7319,problem,problem,1
7320,problem,problem,1
7321,problem,problem,1
7322,problem,navigation,1
7323,navigation,problem,1
7324,problem,problem,1
7325,problem,problem,1
7326,problem,problem,1
7327,problem,problem,1
7328,problem,problem,1
7329,problem,problem,1
7330,problem,problem,1
7331,problem,problem,1
7332,problem,problem,1
7333,problem,navigation,1
7334,navigation,problem,1
7335,problem,problem,1
7336,problem,problem,1
7337,problem,problem,1
7338,problem,problem,1
7339,problem,problem,1
7340,problem,problem,1
7341,problem,problem,1
7342,problem,problem,1
7343,problem,problem,1
7344,problem,problem,1
7345,problem,navigation,1
7346,navigation,problem,1
7347,problem,problem,1
7348,problem,problem,1
7349,problem,problem,1
7350,problem,navigation,1
7351,navigation,problem,1
7352,problem,problem,1
7353,problem,problem,1
7354,problem,problem,1
7355,problem,navigation,1
7356,navigation,problem,1
7357,problem,problem,1
7358,problem,problem,1
7359,problem,problem,1
7360,problem,problem,1
7361,problem,problem,1
7362,problem,problem,1
7363,problem,problem,1
7364,problem,problem,1
7365,problem,problem,1
7366,problem,problem,1
7367,problem,problem,1
7368,problem,problem,1
7369,problem,problem,1
7370,problem,problem,1
7371,problem,problem,1
7372,problem,problem,1
7373,problem,problem,1
7374,problem,problem,1
7375,problem,problem,1
7376,problem,problem,1
7377,problem,problem,1
7378,problem,problem,1
7379,problem,problem,1
7380,problem,problem,1
7381,problem,navigation,1
7382,navigation,problem,1
7383,problem,problem,1
7384,problem,problem,1
7385,problem,problem,1
7386,problem,problem,1
7387,problem,problem,1
7388,problem,problem,1
7389,problem,problem,1
7390,problem,problem,1
7391,problem,problem,1
7392,problem,problem,1
7393,problem,problem,1
7394,problem,problem,1
7395,problem,problem,1
7396,problem,problem,1
7397,problem,problem,1
7398,problem,problem,1
7399,problem,problem,1
7400,problem,problem,1
7401,problem,problem,1
7402,problem,problem,1
7403,problem,problem,1
7404,problem,problem,1
7405,problem,problem,1
7406,problem,problem,1
7407,problem,problem,1
7408,problem,navigation,1
7409,navigation,problem,1
7410,problem,problem,1
7411,problem,problem,1
7412,problem,problem,1
7413,problem,problem,1
7414,problem,problem,1
7415,problem,problem,1
7416,problem,problem,1
7417,problem,problem,1
7418,problem,problem,1
7419,problem,problem,1
7420,problem,problem,1
7421,problem,problem,1
7422,problem,problem,1
7423,problem,problem,1
7424,problem,problem,1
7425,problem,problem,1
7426,problem,problem,1
7427,problem,problem,1
7428,problem,problem,1
7429,problem,problem,1
7430,problem,problem,1
7431,problem,problem,1
7432,problem,problem,1
7433,problem,navigation,1
7434,navigation,problem,1
7435,problem,problem,1
7436,problem,problem,1
7437,problem,problem,1
7438,problem,problem,1
7439,problem,problem,1
7440,problem,problem,1
7441,problem,problem,1
7442,problem,problem,1
7443,problem,problem,1
7444,problem,problem,1
7445,problem,problem,1
7446,problem,problem,1
7447,problem,problem,1
7448,problem,problem,1
7449,problem,problem,1
7450,problem,problem,1
7451,problem,problem,1
7452,problem,problem,1
7453,problem,problem,1
7454,problem,problem,1
7455,problem,problem,1
7456,problem,problem,1
7457,problem,navigation,1
7458,navigation,problem,1
7459,problem,problem,1
7460,problem,problem,1
7461,problem,problem,1
7462,problem,problem,1
7463,problem,navigation,1
7464,navigation,navigation,1
7465,enrollment,navigation,1
7466,navigation,navigation,1
7467,navigation,navigation,1
7468,navigation,navigation,1
7469,navigation,navigation,1
7470,navigation,navigation,1
7471,navigation,navigation,1
7472,navigation,navigation,1
7473,navigation,navigation,1
7474,navigation,navigation,1
7475,navigation,navigation,1
7476,navigation,problem,1
7477,problem,problem,1
7478,problem,navigation,1
7479,navigation,problem,1
7480,problem,problem,1
7481,problem,problem,1
7482,problem,problem,1
7483,problem,problem,1
7484,problem,navigation,1
7485,navigation,problem,1
7486,problem,problem,1
7487,problem,navigation,1
7488,navigation,problem,1
7489,problem,problem,1
7490,problem,problem,1
7491,problem,problem,1
7492,problem,problem,1
7493,problem,problem,1
7494,problem,problem,1
7495,problem,problem,1
7496,problem,problem,1
7497,problem,navigation,1
7498,navigation,problem,1
7499,problem,problem,1
7500,problem,problem,1
7501,problem,problem,1
7502,problem,problem,1
7503,problem,problem,1
7504,problem,problem,1
7505,problem,problem,1
7506,problem,problem,1
7507,problem,problem,1
7508,problem,problem,1
7509,problem,problem,1
7510,problem,problem,1
7511,problem,navigation,1
7512,navigation,problem,1
7513,problem,problem,1
7514,problem,problem,1
7515,problem,problem,1
7516,problem,problem,1
7517,problem,navigation,1
7518,navigation,problem,1
7519,problem,problem,1
7520,problem,problem,1
7521,problem,problem,1
7522,problem,problem,1
7523,problem,navigation,1
7524,navigation,problem,1
7525,problem,problem,1
7526,problem,problem,1
7527,problem,problem,1
7528,problem,problem,1
7529,problem,problem,1
7530,problem,problem,1
7531,problem,problem,1
7532,problem,problem,1
7533,problem,problem,1
7534,problem,problem,1
7535,problem,problem,1
7536,problem,problem,1
7537,problem,problem,1
7538,problem,problem,1
7539,problem,problem,1
7540,problem,problem,1
7541,problem,problem,1
7542,problem,problem,1
7543,problem,problem,1
7544,problem,problem,1
7545,problem,problem,1
7546,problem,navigation,1
7547,navigation,problem,1
7548,problem,problem,1
7549,problem,problem,1
7550,problem,problem,1
7551,problem,problem,1
7552,problem,problem,1
7553,problem,problem,1
7554,problem,problem,1
7555,problem,problem,1
7556,problem,problem,1
7557,problem,problem,1
7558,problem,problem,1
7559,problem,problem,1
7560,problem,problem,1
7561,problem,problem,1
7562,problem,problem,1
7563,problem,problem,1
7564,problem,problem,1
7565,problem,problem,1
7566,problem,problem,1
7567,problem,problem,1
7568,problem,navigation,1
7569,navigation,problem,1
7570,problem,problem,1
7571,problem,problem,1
7572,problem,navigation,1
7573,navigation,problem,1
7574,problem,problem,1
7575,problem,problem,1
7576,problem,problem,1
7577,problem,navigation,1
7578,navigation,problem,1
7579,problem,problem,1
7580,problem,problem,1
7581,problem,navigation,1
7582,navigation,problem,1
7583,problem,problem,1
7584,problem,navigation,1
7585,navigation,problem,1
7586,problem,problem,1
7587,problem,navigation,1
7588,navigation,problem,1
7589,problem,problem,1
7590,problem,problem,1
7591,problem,problem,1
7592,problem,problem,1
7593,problem,navigation,1
7594,navigation,problem,1
7595,problem,problem,1
7596,problem,problem,1
7597,problem,problem,1
7598,problem,problem,1
7599,problem,navigation,1
7600,navigation,problem,1
7601,problem,problem,1
7602,problem,problem,1
7603,problem,problem,1
7604,problem,problem,1
7605,problem,problem,1
7606,problem,problem,1
7607,problem,problem,1
7608,problem,problem,1
7609,problem,problem,1
7610,problem,problem,1
7611,problem,navigation,1
7612,navigation,problem,1
7613,problem,problem,1
7614,problem,navigation,1
7615,navigation,problem,1
7616,problem,problem,1
7617,problem,problem,1
7618,problem,problem,1
7619,problem,problem,1
7620,problem,problem,1
7621,problem,problem,1
7622,problem,problem,1
7623,problem,problem,1
7624,problem,problem,1
7625,problem,problem,1
7626,problem,navigation,1
7627,navigation,problem,1
7628,problem,problem,1
7629,problem,navigation,1
7630,navigation,problem,1
7631,problem,problem,1
7632,problem,navigation,1
7633,navigation,problem,1
7634,problem,problem,1
7635,problem,problem,1
7636,problem,problem,1
7637,problem,problem,1
7638,problem,navigation,1
7639,navigation,problem,1
7640,problem,problem,1
7641,problem,problem,1
7642,problem,problem,1
7643,problem,navigation,1
7644,navigation,problem,1
7645,problem,problem,1
7646,problem,problem,1
7647,problem,problem,1
7648,problem,navigation,1
7649,navigation,problem,1
7650,problem,problem,1
7651,problem,problem,1
7652,problem,navigation,1
7653,navigation,problem,1
7654,problem,problem,1
7655,problem,problem,1
7656,problem,problem,1
7657,problem,problem,1
7658,problem,problem,1
7659,problem,problem,1
7660,problem,problem,1
7661,problem,problem,1
7662,problem,problem,1
7663,problem,problem,1
7664,problem,problem,1
7665,problem,problem,1
7666,problem,problem,1
7667,problem,navigation,1
7668,navigation,problem,1
7669,problem,problem,1
7670,problem,problem,1
7671,problem,problem,1
7672,problem,problem,1
7673,problem,navigation,1
7674,navigation,problem,1
7675,problem,problem,1
7676,problem,problem,1
7677,problem,problem,1
7678,problem,navigation,1
7679,navigation,problem,1
7680,problem,problem,1
7681,problem,navigation,1
7682,navigation,problem,1
7683,problem,problem,1
7684,problem,navigation,1
7685,navigation,problem,1
7686,problem,problem,1
7687,problem,problem,1
7688,problem,problem,1
7689,problem,problem,1
7690,problem,problem,1
7691,problem,problem,1
7692,problem,problem,1
7693,problem,problem,1
7694,problem,problem,1
7695,problem,problem,1
7696,problem,problem,1
7697,problem,navigation,1
7698,navigation,problem,1
7699,problem,problem,1
7700,problem,navigation,1
7701,navigation,navigation,1
7702,navigation,problem,1
7703,problem,problem,1
7704,problem,navigation,1
7705,navigation,problem,1
7706,problem,problem,1
7707,problem,problem,1
7708,problem,problem,1
7709,problem,problem,1
7710,problem,navigation,1
7711,navigation,problem,1
7712,problem,problem,1
7713,problem,problem,1
7714,problem,problem,1
7715,problem,problem,1
7716,problem,problem,1
7717,problem,problem,1
7718,problem,problem,1
7719,problem,problem,1
7720,problem,problem,1
7721,problem,navigation,1
7722,navigation,navigation,1
7723,navigation,problem,1
7724,problem,problem,1
7725,problem,navigation,1
7726,navigation,problem,1
7727,problem,problem,1
7728,problem,navigation,1
7729,navigation,problem,1
7730,problem,problem,1
7731,problem,navigation,1
7732,navigation,problem,1
7733,problem,problem,1
7734,problem,problem,1
7735,problem,problem,1
7736,problem,problem,1
7737,problem,navigation,1
7738,navigation,problem,1
7739,problem,problem,1
7740,problem,problem,1
7741,problem,problem,1
7742,problem,navigation,1
7743,navigation,problem,1
7744,problem,problem,1
7745,problem,problem,1
7746,problem,problem,1
7747,problem,problem,1
7748,problem,problem,1
7749,problem,problem,1
7750,problem,problem,1
7751,problem,problem,1
7752,problem,problem,1
7753,problem,problem,1
7754,problem,problem,1
7755,problem,navigation,1
7756,navigation,navigation,1
7757,navigation,problem,1
7758,problem,problem,1
7759,problem,problem,1
7760,problem,problem,1
7761,problem,navigation,1
7762,navigation,problem,1
7763,problem,problem,1
7764,problem,problem,1
7765,problem,problem,1
7766,problem,problem,1
7767,problem,problem,1
7768,problem,problem,1
7769,problem,problem,1
7770,problem,problem,1
7771,problem,problem,1
7772,problem,problem,1
7773,problem,problem,1
7774,problem,navigation,1
7775,navigation,problem,1
7776,problem,problem,1
7777,problem,problem,1
7778,problem,problem,1
7779,problem,navigation,1
7780,navigation,problem,1
7781,problem,problem,1
7782,problem,problem,1
7783,problem,problem,1
7784,problem,problem,1
7785,problem,problem,1
7786,problem,navigation,1
7787,navigation,navigation,1
7788,navigation,problem,1
7789,problem,problem,1
7790,problem,navigation,1
7791,navigation,problem,1
7792,problem,problem,1
7793,problem,problem,1
7794,problem,problem,1
7795,problem,navigation,1
7796,enrollment,navigation,1
7797,navigation,navigation,1
7798,navigation,navigation,1
7799,navigation,navigation,1
7800,navigation,navigation,1
7801,navigation,navigation,1
7802,navigation,navigation,1
7803,navigation,navigation,1
7804,navigation,problem,1
7805,problem,problem,1
7806,problem,problem,1
7807,problem,problem,1
7808,problem,problem,1
7809,problem,problem,1
7810,problem,problem,1
7811,problem,problem,1
7812,problem,problem,1
7813,problem,problem,1
7814,problem,problem,1
7815,problem,problem,1
7816,problem,problem,1
7817,problem,problem,1
7818,problem,problem,1
7819,problem,problem,1
7820,problem,problem,1
7821,problem,problem,1
7822,problem,problem,1
7823,problem,problem,1
7824,problem,problem,1
7825,problem,problem,1
7826,problem,problem,1
7827,problem,problem,1
7828,problem,problem,1
7829,problem,problem,1
7830,problem,problem,1
7831,problem,problem,1
7832,problem,problem,1
7833,problem,problem,1
7834,problem,problem,1
7835,problem,problem,1
7836,problem,problem,1
7837,problem,problem,1
7838,problem,problem,1
7839,problem,problem,1
7840,problem,problem,1
7841,problem,problem,1
7842,problem,problem,1
7843,problem,problem,1
7844,problem,problem,1
7845,problem,problem,1
7846,problem,problem,1
7847,problem,problem,1
7848,problem,problem,1
7849,problem,problem,1
7850,problem,problem,1
7851,problem,problem,1
7852,problem,problem,1
7853,problem,problem,1
7854,problem,problem,1
7855,problem,problem,1
7856,problem,problem,1
7857,problem,problem,1
7858,problem,problem,1
7859,problem,problem,1
7860,problem,problem,1
7861,problem,problem,1
7862,problem,problem,1
7863,problem,problem,1
7864,problem,problem,1
7865,problem,problem,1
7866,problem,problem,1
7867,problem,problem,1
7868,problem,problem,1
7869,problem,problem,1
7870,problem,problem,1
7871,problem,problem,1
7872,problem,problem,1
7873,problem,problem,1
7874,problem,problem,1
7875,problem,problem,1
7876,problem,problem,1
7877,problem,problem,1
7878,problem,problem,1
7879,problem,problem,1
7880,problem,problem,1
7881,problem,problem,1
7882,problem,problem,1
7883,problem,problem,1
7884,problem,problem,1
7885,problem,problem,1
7886,problem,navigation,1
7887,navigation,problem,1
7888,problem,problem,1
7889,problem,problem,1
7890,problem,problem,1
7891,problem,problem,1
7892,problem,problem,1
7893,problem,problem,1
7894,problem,problem,1
7895,problem,problem,1
7896,problem,problem,1
7897,problem,problem,1
7898,problem,problem,1
7899,problem,problem,1
7900,problem,problem,1
7901,problem,problem,1
7902,problem,problem,1
7903,problem,problem,1
7904,problem,problem,1
7905,problem,problem,1
7906,problem,problem,1
7907,problem,problem,1
7908,problem,problem,1
7909,problem,problem,1
7910,problem,problem,1
7911,problem,problem,1
7912,problem,problem,1
7913,problem,problem,1
7914,problem,problem,1
7915,problem,problem,1
7916,problem,problem,1
7917,problem,problem,1
7918,problem,problem,1
7919,problem,problem,1
7920,problem,problem,1
7921,problem,problem,1
7922,problem,problem,1
7923,problem,problem,1
7924,problem,navigation,1
7925,navigation,navigation,1
7926,navigation,problem,1
7927,problem,problem,1
7928,problem,problem,1
7929,problem,problem,1
7930,problem,problem,1
7931,problem,problem,1
7932,problem,problem,1
7933,problem,problem,1
7934,problem,problem,1
7935,problem,problem,1
7936,problem,problem,1
7937,problem,problem,1
7938,problem,problem,1
7939,problem,problem,1
7940,problem,problem,1
7941,problem,problem,1
7942,problem,problem,1
7943,problem,problem,1
7944,problem,problem,1
7945,problem,problem,1
7946,problem,problem,1
7947,problem,problem,1
7948,problem,problem,1
7949,problem,problem,1
7950,problem,navigation,1
7951,navigation,problem,1
7952,problem,problem,1
7953,problem,problem,1
7954,problem,problem,1
7955,problem,navigation,1
7956,navigation,problem,1
7957,problem,problem,1
7958,problem,problem,1
7959,problem,problem,1
7960,problem,problem,1
7961,problem,problem,1
7962,problem,navigation,1
7963,navigation,navigation,1
7964,navigation,navigation,1
7965,navigation,navigation,1
7966,navigation,problem,1
7967,problem,problem,1
7968,problem,problem,1
7969,problem,problem,1
7970,problem,problem,1
7971,problem,problem,1
7972,problem,navigation,1
7973,navigation,navigation,1
7974,enrollment,navigation,1
7975,navigation,navigation,1
7976,navigation,navigation,1
7977,navigation,navigation,1
7978,navigation,navigation,1
7979,navigation,navigation,1
7980,navigation,navigation,1
7981,navigation,navigation,1
7982,navigation,navigation,1
7983,navigation,navigation,1
7984,navigation,navigation,1
7985,navigation,navigation,1
7986,navigation,navigation,1
7987,navigation,navigation,1
7988,navigation,navigation,1
7989,navigation,navigation,1
7990,navigation,navigation,1
7991,navigation,navigation,1
7992,navigation,navigation,1
7993,navigation,navigation,1
7994,navigation,navigation,1
7995,navigation,navigation,1
7996,navigation,navigation,1
7997,navigation,navigation,1
7998,navigation,navigation,1
7999,navigation,problem,1
8000,problem,problem,1
8001,problem,problem,1
8002,problem,problem,1
8003,problem,problem,1
8004,problem,problem,1
8005,problem,problem,1
8006,problem,problem,1
8007,problem,problem,1
8008,problem,problem,1
8009,problem,problem,1
8010,problem,problem,1
8011,problem,navigation,1
8012,navigation,problem,1
8013,problem,problem,1
8014,problem,problem,1
8015,problem,problem,1
8016,problem,problem,1
8017,problem,problem,1
8018,problem,problem,1
8019,problem,problem,1
8020,problem,problem,1
8021,problem,problem,1
8022,problem,problem,1
8023,problem,problem,1
8024,problem,navigation,1
8025,navigation,problem,1
8026,problem,problem,1
8027,problem,problem,1
8028,problem,problem,1
8029,problem,problem,1
8030,problem,problem,1
8031,problem,problem,1
8032,problem,problem,1
8033,problem,problem,1
8034,problem,problem,1
8035,problem,problem,1
8036,problem,problem,1
8037,problem,problem,1
8038,problem,problem,1
8039,problem,problem,1
8040,problem,problem,1
8041,problem,problem,1
8042,problem,problem,1
8043,problem,problem,1
8044,problem,problem,1
8045,problem,problem,1
8046,problem,problem,1
8047,problem,problem,1
8048,problem,problem,1
8049,problem,problem,1
8050,problem,problem,1
8051,problem,problem,1
8052,problem,navigation,1
8053,navigation,problem,1
8054,problem,problem,1
8055,problem,problem,1
8056,problem,problem,1
8057,problem,problem,1
8058,problem,problem,1
8059,problem,problem,1
8060,problem,problem,1
8061,problem,problem,1
8062,problem,problem,1
8063,problem,problem,1
8064,problem,problem,1
8065,problem,problem,1
8066,problem,problem,1
8067,problem,problem,1
8068,problem,problem,1
8069,problem,problem,1
8070,problem,problem,1
8071,problem,problem,1
8072,problem,problem,1
8073,problem,problem,1
8074,problem,problem,1
8075,problem,problem,1
8076,problem,problem,1
8077,problem,navigation,1
8078,navigation,problem,1
8079,problem,problem,1
8080,problem,problem,1
8081,problem,problem,1
8082,problem,problem,1
8083,problem,problem,1
8084,problem,problem,1
8085,problem,problem,1
8086,problem,problem,1
8087,problem,problem,1
8088,problem,problem,1
8089,problem,problem,1
8090,problem,problem,1
8091,problem,problem,1
8092,problem,problem,1
8093,problem,problem,1
8094,problem,problem,1
8095,problem,problem,1
8096,problem,problem,1
8097,problem,problem,1
8098,problem,navigation,1
8099,navigation,problem,1
8100,problem,problem,1
8101,problem,problem,1
8102,problem,problem,1
8103,problem,problem,1
8104,problem,problem,1
8105,problem,problem,1
8106,problem,problem,1
8107,problem,problem,1
8108,problem,problem,1
8109,problem,problem,1
8110,problem,problem,1
8111,problem,problem,1
8112,problem,problem,1
8113,problem,problem,1
8114,problem,problem,1
8115,problem,problem,1
8116,problem,navigation,1
8117,navigation,navigation,1
8118,navigation,navigation,1
8119,navigation,problem,1
8120,problem,problem,1
8121,problem,problem,1
8122,problem,navigation,1
8123,navigation,navigation,1
8124,navigation,navigation,1
8125,enrollment,navigation,1
8126,navigation,navigation,1
8127,navigation,navigation,1
8128,navigation,navigation,1
8129,navigation,navigation,1
8130,navigation,navigation,1
8131,navigation,navigation,1
8132,navigation,navigation,1
8133,navigation,navigation,1
8134,navigation,navigation,1
8135,navigation,navigation,1
8136,navigation,navigation,1
8137,navigation,navigation,1
8138,navigation,navigation,1
8139,navigation,navigation,1
8140,navigation,navigation,1
8141,navigation,navigation,1
8142,navigation,navigation,1
8143,navigation,navigation,1
8144,navigation,navigation,1
8145,navigation,navigation,1
8146,navigation,navigation,1
8147,navigation,navigation,1
8148,navigation,navigation,1
8149,navigation,navigation,1
8150,navigation,navigation,1
8151,navigation,navigation,1
8152,navigation,problem,1
8153,problem,problem,1
8154,problem,problem,1
8155,problem,problem,1
8156,problem,problem,1
8157,problem,navigation,1
8158,navigation,problem,1
8159,problem,problem,1
8160,problem,problem,1
8161,problem,problem,1
8162,problem,problem,1
8163,problem,problem,1
8164,problem,problem,1
8165,problem,problem,1
8166,problem,problem,1
8167,problem,navigation,1
8168,navigation,problem,1
8169,problem,problem,1
8170,problem,problem,1
8171,problem,problem,1
8172,problem,problem,1
8173,problem,navigation,1
8174,navigation,problem,1
8175,problem,problem,1
8176,problem,problem,1
8177,problem,problem,1
8178,problem,problem,1
8179,problem,problem,1
8180,problem,problem,1
8181,problem,problem,1
8182,problem,problem,1
8183,problem,navigation,1
8184,navigation,problem,1
8185,problem,problem,1
8186,problem,problem,1
8187,problem,problem,1
8188,problem,problem,1
8189,problem,navigation,1
8190,navigation,problem,1
8191,problem,problem,1
8192,problem,problem,1
8193,problem,problem,1
8194,problem,problem,1
8195,problem,problem,1
8196,problem,problem,1
8197,problem,problem,1
8198,problem,problem,1
8199,problem,problem,1
8200,problem,navigation,1
8201,navigation,problem,1
8202,problem,problem,1
8203,problem,problem,1
8204,problem,navigation,1
8205,navigation,problem,1
8206,problem,problem,1
8207,problem,problem,1
8208,problem,problem,1
8209,problem,navigation,1
8210,navigation,problem,1
8211,problem,problem,1
8212,problem,problem,1
8213,problem,navigation,1
8214,navigation,problem,1
8215,problem,problem,1
8216,problem,problem,1
8217,problem,problem,1
8218,problem,problem,1
8219,problem,problem,1
8220,problem,problem,1
8221,problem,problem,1
8222,problem,problem,1
8223,problem,problem,1
8224,problem,problem,1
8225,problem,problem,1
8226,problem,problem,1
8227,problem,navigation,1
8228,navigation,problem,1
8229,problem,problem,1
8230,problem,problem,1
8231,problem,problem,1
8232,problem,problem,1
